,user_ID,group_ID,runtime,container0,container1,container2
10935,86,87,13.0,0.0013,6.64379,768.0
10938,71,71,66.0,0.00174,6.35611,576.0
10939,166,167,4.0,0.03125,3.46574,32.0
10940,166,167,745.0,0.03125,3.46574,32.0
10947,46,46,42790.0,0.00532,5.23644,188.0
10948,166,167,21.0,0.00781,4.85203,128.0
10949,166,167,21.0,0.00781,4.85203,128.0
10950,166,167,20.0,0.00781,4.85203,128.0
10951,166,167,62.0,0.00781,4.85203,128.0
10952,166,167,3.0,0.00781,4.85203,128.0
10953,166,167,21.0,0.00781,4.85203,128.0
10954,166,167,12.0,0.00781,4.85203,128.0
10955,166,167,4.0,0.00781,4.85203,128.0
10957,166,167,257.0,0.00781,4.85203,128.0
10961,45,45,73.0,0.00068,7.28619,1460.0
10962,45,45,11.0,0.00068,7.28619,1460.0
10966,86,87,729.0,0.125,2.07944,8.0
10967,86,87,114.0,0.16667,1.79176,6.0
10972,86,87,104.0,0.16667,1.79176,6.0
10973,86,87,104.0,0.16667,1.79176,6.0
10974,86,87,105.0,0.16667,1.79176,6.0
10975,86,87,422.0,0.16667,1.79176,6.0
10980,89,90,12.0,0.01042,4.56435,96.0
10981,89,90,37.0,0.00333,5.70378,300.0
10983,86,87,7.0,0.00781,4.85203,128.0
10987,86,87,533.0,0.04545,3.09104,22.0
10988,86,87,3.0,0.04545,3.09104,22.0
10989,86,87,209.0,0.03704,3.29584,27.0
10990,86,87,801.0,0.04545,3.09104,22.0
10995,72,72,1.0,1.0,0.0,1.0
10996,72,72,2.0,0.25,1.38629,4.0
10997,72,72,10.0,1.0,0.0,1.0
10998,72,72,54.0,0.16667,1.79176,6.0
10999,72,72,32.0,1.0,0.0,1.0
11000,72,72,68.0,0.5,0.69315,2.0
11001,72,72,97.0,0.1,2.30259,10.0
11002,72,72,10.0,1.0,0.0,1.0
11003,72,72,2.0,0.1,2.30259,10.0
11004,72,72,5.0,0.5,0.69315,2.0
11005,72,72,10.0,1.0,0.0,1.0
11006,72,72,13.0,0.1,2.30259,10.0
11007,72,72,1.0,0.2,1.60944,5.0
11008,72,72,10.0,1.0,0.0,1.0
11009,72,72,193.0,0.1,2.30259,10.0
11010,72,72,182.0,0.5,0.69315,2.0
11011,72,72,10.0,0.5,0.69315,2.0
11012,72,72,10.0,1.0,0.0,1.0
11013,72,72,10.0,1.0,0.0,1.0
11014,72,72,10.0,0.5,0.69315,2.0
11015,72,72,10.0,0.5,0.69315,2.0
11016,72,72,10.0,0.5,0.69315,2.0
11017,72,72,10.0,0.5,0.69315,2.0
11018,72,72,31.0,1.0,0.0,1.0
11019,72,72,67.0,1.0,0.0,1.0
11020,72,72,31.0,1.0,0.0,1.0
11021,86,87,5102.0,0.00781,4.85203,128.0
11022,71,71,25960.0,0.00174,6.35611,576.0
11026,86,87,47.0,0.00142,6.55678,704.0
11028,46,46,45022.0,0.00532,5.23644,188.0
11035,86,87,8.0,0.00391,5.54518,256.0
11038,86,87,1314.0,0.00391,5.54518,256.0
11041,86,87,39.0,0.00087,7.05272,1156.0
11042,86,87,2579.0,0.00391,5.54518,256.0
11044,45,45,73.0,0.00068,7.28619,1460.0
11045,45,45,13.0,0.00068,7.28619,1460.0
11046,86,87,1733.0,0.04,3.21888,25.0
11047,86,87,649.0,0.1,2.30259,10.0
11048,45,45,12110.0,0.00068,7.28619,1460.0
11051,89,90,33.0,0.00333,5.70378,300.0
11052,86,87,425.0,0.08333,2.48491,12.0
11053,86,87,177.0,0.08333,2.48491,12.0
11054,86,87,168.0,0.08333,2.48491,12.0
11055,89,90,7698.0,0.0037,5.59842,270.0
11056,86,87,570.0,0.08333,2.48491,12.0
11057,86,87,287.0,0.25,1.38629,4.0
11059,86,87,991.0,0.0125,4.38203,80.0
11060,86,87,1015.0,0.01087,4.52179,92.0
11061,72,72,1.0,1.0,0.0,1.0
11062,72,72,8.0,0.5,0.69315,2.0
11063,72,72,22.0,0.1,2.30259,10.0
11064,72,72,1.0,0.25,1.38629,4.0
11065,72,72,4.0,1.0,0.0,1.0
11066,72,72,10.0,1.0,0.0,1.0
11067,72,72,1.0,0.1,2.30259,10.0
11068,72,72,4.0,0.5,0.69315,2.0
11069,72,72,54.0,0.16667,1.79176,6.0
11070,72,72,2.0,0.2,1.60944,5.0
11071,72,72,10.0,1.0,0.0,1.0
11072,72,72,12.0,0.1,2.30259,10.0
11073,72,72,10.0,1.0,0.0,1.0
11074,72,72,10.0,1.0,0.0,1.0
11075,72,72,177.0,0.5,0.69315,2.0
11076,72,72,10.0,0.5,0.69315,2.0
11077,72,72,10.0,1.0,0.0,1.0
11078,72,72,248.0,0.1,2.30259,10.0
11079,72,72,10.0,0.5,0.69315,2.0
11080,72,72,10.0,1.0,0.0,1.0
11081,72,72,10.0,0.5,0.69315,2.0
11082,72,72,10.0,0.5,0.69315,2.0
11083,72,72,10.0,0.5,0.69315,2.0
11084,72,72,1.0,1.0,0.0,1.0
11085,72,72,67.0,1.0,0.0,1.0
11086,72,72,31.0,1.0,0.0,1.0
11087,89,90,42345.0,0.01042,4.56435,96.0
11088,46,46,42688.0,0.00532,5.23644,188.0
11089,86,87,42735.0,0.00142,6.55678,704.0
11091,86,87,10.0,0.0025,5.99146,400.0
11093,86,87,43.0,0.00781,4.85203,128.0
11097,89,90,142.0,0.00521,5.2575,192.0
11104,89,90,10961.0,0.00333,5.70378,300.0
11105,143,144,604.0,0.02,3.91202,50.0
11106,86,87,20.0,0.005,5.29832,200.0
11107,86,87,9.0,0.005,5.29832,200.0
11110,106,107,3.0,1.0,0.0,1.0
11116,86,87,20.0,0.005,5.29832,200.0
11117,86,87,8.0,0.005,5.29832,200.0
11119,106,107,92.0,0.00581,5.14749,172.0
11120,106,107,46.0,0.00581,5.14749,172.0
11121,106,107,45.0,0.00581,5.14749,172.0
11122,106,107,1075.0,0.02326,3.7612,43.0
11123,86,87,1058.0,0.02326,3.7612,43.0
11124,89,90,31552.0,0.0037,5.59842,270.0
11125,144,145,14129.0,0.16667,1.79176,6.0
11126,144,145,14266.0,0.16667,1.79176,6.0
11127,144,145,14249.0,0.16667,1.79176,6.0
11128,144,145,14416.0,0.16667,1.79176,6.0
11129,144,145,14363.0,0.16667,1.79176,6.0
11130,144,145,14489.0,0.16667,1.79176,6.0
11131,144,145,14553.0,0.16667,1.79176,6.0
11132,144,145,14632.0,0.16667,1.79176,6.0
11133,144,145,14712.0,0.16667,1.79176,6.0
11134,144,145,14713.0,0.16667,1.79176,6.0
11135,143,144,6759.0,0.02,3.91202,50.0
11149,86,87,16964.0,0.005,5.29832,200.0
11150,46,46,44563.0,0.00532,5.23644,188.0
11151,86,87,3259.0,0.01562,4.15888,64.0
11152,89,90,281.0,0.00333,5.70378,300.0
11153,102,103,14731.0,0.0024,6.03309,417.0
11158,89,90,842.0,0.00333,5.70378,300.0
11160,144,145,17515.0,0.16667,1.79176,6.0
11161,89,90,46522.0,0.01042,4.56435,96.0
11162,89,90,338.0,0.00333,5.70378,300.0
11163,89,90,14.0,0.00333,5.70378,300.0
11164,89,90,4.0,0.00333,5.70378,300.0
11166,89,90,14.0,0.00333,5.70378,300.0
11168,89,90,4.0,0.00333,5.70378,300.0
11172,89,90,2600.0,0.00333,5.70378,300.0
11173,72,72,1.0,0.25,1.38629,4.0
11174,72,72,3.0,1.0,0.0,1.0
11175,72,72,8.0,0.5,0.69315,2.0
11176,72,72,30.0,0.1,2.30259,10.0
11177,72,72,1.0,1.0,0.0,1.0
11178,72,72,11.0,1.0,0.0,1.0
11179,72,72,55.0,0.16667,1.79176,6.0
11180,72,72,1.0,0.1,2.30259,10.0
11181,72,72,4.0,0.5,0.69315,2.0
11182,72,72,3.0,0.2,1.60944,5.0
11183,72,72,10.0,1.0,0.0,1.0
11184,72,72,13.0,0.1,2.30259,10.0
11185,72,72,11.0,1.0,0.0,1.0
11186,72,72,11.0,1.0,0.0,1.0
11187,72,72,181.0,0.5,0.69315,2.0
11188,72,72,11.0,0.5,0.69315,2.0
11189,72,72,11.0,1.0,0.0,1.0
11190,72,72,246.0,0.1,2.30259,10.0
11191,72,72,10.0,0.5,0.69315,2.0
11192,72,72,10.0,1.0,0.0,1.0
11193,72,72,11.0,0.5,0.69315,2.0
11194,72,72,11.0,0.5,0.69315,2.0
11195,72,72,11.0,0.5,0.69315,2.0
11196,72,72,3.0,1.0,0.0,1.0
11197,72,72,63.0,1.0,0.0,1.0
11198,72,72,1.0,1.0,0.0,1.0
11199,89,90,35936.0,0.00521,5.2575,192.0
11201,86,87,47.0,0.00142,6.55678,704.0
11202,86,87,14.0,0.00142,6.55678,704.0
11203,46,46,45434.0,0.00532,5.23644,188.0
11204,86,87,1.0,0.07143,2.63906,14.0
11205,86,87,8.0,0.07143,2.63906,14.0
11206,86,87,8.0,0.07143,2.63906,14.0
11208,86,87,2913.0,0.01852,3.98898,54.0
11211,89,90,53430.0,0.0037,5.59842,270.0
11213,102,103,64.0,0.0024,6.03309,417.0
11214,102,103,4.0,0.0024,6.03309,417.0
11215,86,87,1507.0,0.25,1.38629,4.0
11217,102,103,1305.0,0.0024,6.03309,417.0
11219,102,103,15.0,0.0024,6.03309,417.0
11220,102,103,4.0,0.0024,6.03309,417.0
11221,89,90,4.0,0.00333,5.70378,300.0
11222,89,90,3.0,0.0037,5.59842,270.0
11223,102,103,64.0,0.0024,6.03309,417.0
11225,102,103,3049.0,0.0024,6.03309,417.0
11228,104,105,552.0,0.01562,4.15888,64.0
11230,102,103,64.0,0.0024,6.03309,417.0
11231,104,105,62.0,0.01562,4.15888,64.0
11232,104,105,21.0,0.01562,4.15888,64.0
11233,89,90,61.0,0.01042,4.56435,96.0
11234,104,105,13.0,0.03125,3.46574,32.0
11235,89,90,11.0,0.01042,4.56435,96.0
11236,104,105,15.0,0.01562,4.15888,64.0
11237,106,107,32.0,0.00581,5.14749,172.0
11238,89,90,1.0,0.01042,4.56435,96.0
11240,89,90,921.0,0.01042,4.56435,96.0
11241,89,90,64.0,0.0037,5.59842,270.0
11246,104,105,1583.0,0.01562,4.15888,64.0
11251,104,105,1745.0,0.01562,4.15888,64.0
11252,104,105,61.0,0.01562,4.15888,64.0
11254,89,90,430.0,0.00521,5.2575,192.0
11255,89,90,9487.0,0.00333,5.70378,300.0
11257,106,107,3658.0,0.00581,5.14749,172.0
11258,102,103,15.0,0.0024,6.03309,417.0
11259,46,46,74.0,0.00328,5.72031,305.0
11260,89,90,330.0,0.00521,5.2575,192.0
11261,89,90,1646.0,0.00391,5.54518,256.0
11263,46,46,1714.0,0.00328,5.72031,305.0
11264,104,105,768.0,0.02222,3.80666,45.0
11265,104,105,24.0,0.02222,3.80666,45.0
11266,104,105,11.0,0.02222,3.80666,45.0
11267,104,105,9.0,0.04,3.21888,25.0
11268,104,105,9.0,0.04,3.21888,25.0
11269,104,105,363.0,0.04,3.21888,25.0
11270,46,46,1372.0,0.00328,5.72031,305.0
11272,106,107,97.0,0.00581,5.14749,172.0
11274,46,46,1607.0,0.00328,5.72031,305.0
11275,46,46,1398.0,0.00417,5.48064,240.0
11276,106,107,90.0,0.00581,5.14749,172.0
11277,106,107,30.0,0.00581,5.14749,172.0
11279,46,46,52437.0,0.00532,5.23644,188.0
11280,144,145,14570.0,0.16667,1.79176,6.0
11281,86,87,11793.0,0.00769,4.86753,130.0
11284,102,103,15.0,0.0024,6.03309,417.0
11285,86,87,41.0,0.00142,6.55678,704.0
11286,86,87,19.0,0.0013,6.64379,768.0
11288,106,107,17690.0,0.00581,5.14749,172.0
11289,89,90,64.0,0.00521,5.2575,192.0
11292,72,72,5.0,0.5,0.69315,2.0
11293,72,72,10.0,1.0,0.0,1.0
11294,72,72,1.0,1.0,0.0,1.0
11295,72,72,2.0,0.25,1.38629,4.0
11296,72,72,6.0,1.0,0.0,1.0
11297,72,72,24.0,0.1,2.30259,10.0
11298,72,72,4.0,0.5,0.69315,2.0
11299,72,72,10.0,1.0,0.0,1.0
11300,72,72,56.0,0.16667,1.79176,6.0
11301,72,72,1.0,0.1,2.30259,10.0
11302,72,72,14.0,0.1,2.30259,10.0
11303,72,72,2.0,0.2,1.60944,5.0
11304,72,72,10.0,1.0,0.0,1.0
11305,72,72,10.0,1.0,0.0,1.0
11306,72,72,11.0,0.5,0.69315,2.0
11307,72,72,179.0,0.5,0.69315,2.0
11308,72,72,247.0,0.1,2.30259,10.0
11309,72,72,10.0,0.5,0.69315,2.0
11310,72,72,10.0,1.0,0.0,1.0
11311,72,72,10.0,1.0,0.0,1.0
11312,72,72,10.0,0.5,0.69315,2.0
11313,72,72,11.0,0.5,0.69315,2.0
11314,72,72,11.0,0.5,0.69315,2.0
11315,72,72,31.0,1.0,0.0,1.0
11316,72,72,67.0,1.0,0.0,1.0
11317,72,72,31.0,1.0,0.0,1.0
11318,86,87,8463.0,0.03125,3.46574,32.0
11319,86,87,8654.0,0.03125,3.46574,32.0
11320,86,87,8687.0,0.03125,3.46574,32.0
11321,86,87,9264.0,0.03125,3.46574,32.0
11322,86,87,9617.0,0.03125,3.46574,32.0
11323,86,87,9495.0,0.03125,3.46574,32.0
11326,104,105,40615.0,0.04,3.21888,25.0
11331,86,87,48.0,0.0013,6.64379,768.0
11332,86,87,14.0,0.0013,6.64379,768.0
11339,106,107,91.0,0.01163,4.45435,86.0
11340,106,107,29.0,0.01163,4.45435,86.0
11345,86,87,1102.0,1.0,0.0,1.0
11346,89,90,64.0,0.00521,5.2575,192.0
11347,43,43,535.0,0.1,2.30259,10.0
11348,104,105,726.0,0.04,3.21888,25.0
11349,104,105,356.0,0.04,3.21888,25.0
11350,46,46,43954.0,0.00532,5.23644,188.0
11351,43,43,704.0,0.16667,1.79176,6.0
11352,89,90,45479.0,0.00333,5.70378,300.0
11355,43,43,707.0,0.1,2.30259,10.0
11356,43,43,721.0,0.1,2.30259,10.0
11359,86,87,18593.0,0.0013,6.64379,768.0
11360,43,43,2951.0,0.25,1.38629,4.0
11361,43,43,3083.0,0.25,1.38629,4.0
11363,43,43,375.0,0.1,2.30259,10.0
11364,43,43,404.0,0.1,2.30259,10.0
11365,43,43,175.0,0.1,2.30259,10.0
11367,43,43,851.0,0.1,2.30259,10.0
11368,43,43,775.0,0.1,2.30259,10.0
11369,43,43,2923.0,0.25,1.38629,4.0
11371,106,107,28184.0,0.01163,4.45435,86.0
11379,23,23,10493.0,1.0,0.0,1.0
11386,106,107,32581.0,0.02326,3.7612,43.0
11387,89,90,598.0,0.01852,3.98898,54.0
11388,89,90,15.0,0.00278,5.8861,360.0
11389,89,90,4.0,0.00333,5.70378,300.0
11390,89,90,4.0,0.00521,5.2575,192.0
11391,89,90,5.0,0.00278,5.8861,360.0
11392,89,90,64.0,0.00333,5.70378,300.0
11393,89,90,4.0,0.00278,5.8861,360.0
11396,104,105,63.0,0.00781,4.85203,128.0
11397,104,105,2.0,0.00781,4.85203,128.0
11406,23,23,71.0,1.0,0.0,1.0
11407,23,23,70.0,1.0,0.0,1.0
11408,104,105,548.0,0.00781,4.85203,128.0
11409,104,105,63.0,0.00781,4.85203,128.0
11410,104,105,4156.0,0.04,3.21888,25.0
11411,104,105,837.0,0.04,3.21888,25.0
11413,45,45,1106.0,0.02326,3.7612,43.0
11414,45,45,158.0,0.25,1.38629,4.0
11415,45,45,562.0,0.02326,3.7612,43.0
11416,104,105,8616.0,0.00781,4.85203,128.0
11417,45,45,3098.0,0.25,1.38629,4.0
11418,106,107,12478.0,0.00292,5.83481,342.0
11419,86,87,10964.0,0.03125,3.46574,32.0
11420,104,105,1206.0,0.04,3.21888,25.0
11421,45,45,1190.0,1.0,0.0,1.0
11422,104,105,844.0,0.04,3.21888,25.0
11423,106,107,15717.0,0.00877,4.7362,114.0
11424,104,105,6409.0,0.04,3.21888,25.0
11426,86,87,600.0,0.02326,3.7612,43.0
11427,86,87,585.0,0.02326,3.7612,43.0
11428,86,87,674.0,0.02326,3.7612,43.0
11429,86,87,579.0,0.02326,3.7612,43.0
11430,86,87,582.0,0.02326,3.7612,43.0
11431,86,87,575.0,0.02326,3.7612,43.0
11433,86,87,582.0,0.02326,3.7612,43.0
11434,104,105,2542.0,0.04,3.21888,25.0
11435,72,72,1.0,1.0,0.0,1.0
11436,72,72,4.0,0.5,0.69315,2.0
11437,72,72,23.0,0.1,2.30259,10.0
11438,72,72,54.0,0.16667,1.79176,6.0
11439,72,72,31.0,1.0,0.0,1.0
11440,72,72,2.0,0.25,1.38629,4.0
11441,72,72,4.0,0.5,0.69315,2.0
11442,72,72,10.0,1.0,0.0,1.0
11443,72,72,1.0,0.2,1.60944,5.0
11444,72,72,10.0,1.0,0.0,1.0
11445,72,72,10.0,1.0,0.0,1.0
11446,72,72,178.0,0.5,0.69315,2.0
11447,72,72,10.0,1.0,0.0,1.0
11448,72,72,10.0,1.0,0.0,1.0
11449,72,72,248.0,0.1,2.30259,10.0
11450,72,72,13.0,0.1,2.30259,10.0
11451,72,72,1.0,0.1,2.30259,10.0
11452,72,72,10.0,0.5,0.69315,2.0
11453,72,72,10.0,1.0,0.0,1.0
11454,72,72,10.0,0.5,0.69315,2.0
11455,72,72,10.0,0.5,0.69315,2.0
11456,72,72,10.0,0.5,0.69315,2.0
11457,72,72,10.0,0.5,0.69315,2.0
11458,72,72,31.0,1.0,0.0,1.0
11459,72,72,67.0,1.0,0.0,1.0
11460,72,72,31.0,1.0,0.0,1.0
11461,89,90,44102.0,0.01042,4.56435,96.0
11463,46,46,46988.0,0.00532,5.23644,188.0
11464,46,46,45.0,0.00532,5.23644,188.0
11465,46,46,32.0,0.00532,5.23644,188.0
11466,86,87,76.0,0.00195,6.23832,512.0
11467,86,87,43.0,0.00195,6.23832,512.0
11471,43,43,361.0,0.5,0.69315,2.0
11472,43,43,514.0,0.5,0.69315,2.0
11473,43,43,6.0,0.5,0.69315,2.0
11474,43,43,702.0,0.5,0.69315,2.0
11475,43,43,423.0,0.5,0.69315,2.0
11476,43,43,583.0,0.5,0.69315,2.0
11477,89,90,62.0,0.00521,5.2575,192.0
11479,43,43,420.0,0.5,0.69315,2.0
11480,43,43,1550.0,0.5,0.69315,2.0
11482,43,43,997.0,0.5,0.69315,2.0
11483,43,43,713.0,0.5,0.69315,2.0
11484,43,43,767.0,0.5,0.69315,2.0
11485,43,43,476.0,0.5,0.69315,2.0
11486,43,43,861.0,0.5,0.69315,2.0
11487,43,43,208.0,0.5,0.69315,2.0
11488,43,43,398.0,0.5,0.69315,2.0
11489,43,43,1745.0,0.5,0.69315,2.0
11490,89,90,3689.0,0.00521,5.2575,192.0
11491,89,90,65.0,0.00278,5.8861,360.0
11492,89,90,4.0,0.00333,5.70378,300.0
11509,106,107,94.0,0.01163,4.45435,86.0
11510,106,107,29.0,0.01163,4.45435,86.0
11511,106,107,118.0,0.01163,4.45435,86.0
11512,106,107,104.0,0.01163,4.45435,86.0
11513,104,105,292.0,0.04,3.21888,25.0
11514,106,107,103.0,0.01163,4.45435,86.0
11515,106,107,102.0,0.01163,4.45435,86.0
11516,106,107,101.0,0.01163,4.45435,86.0
11518,106,107,103.0,0.01163,4.45435,86.0
11519,106,107,157.0,0.01163,4.45435,86.0
11520,106,107,107.0,0.01163,4.45435,86.0
11521,89,90,62.0,0.00781,4.85203,128.0
11523,104,105,61.0,0.04,3.21888,25.0
11524,89,90,62.0,0.00781,4.85203,128.0
11527,106,107,112.0,0.01163,4.45435,86.0
11528,106,107,106.0,0.01163,4.45435,86.0
11529,106,107,103.0,0.01163,4.45435,86.0
11530,106,107,102.0,0.01163,4.45435,86.0
11531,106,107,127.0,0.01163,4.45435,86.0
11532,106,107,114.0,0.01163,4.45435,86.0
11533,106,107,109.0,0.01163,4.45435,86.0
11534,106,107,107.0,0.01163,4.45435,86.0
11535,106,107,104.0,0.01163,4.45435,86.0
11536,106,107,107.0,0.01163,4.45435,86.0
11537,106,107,104.0,0.01163,4.45435,86.0
11538,106,107,105.0,0.01163,4.45435,86.0
11539,106,107,104.0,0.01163,4.45435,86.0
11540,106,107,106.0,0.01163,4.45435,86.0
11541,106,107,105.0,0.01163,4.45435,86.0
11542,104,105,2852.0,0.04,3.21888,25.0
11543,104,105,61.0,0.04,3.21888,25.0
11544,43,43,87.0,0.5,0.69315,2.0
11545,43,43,5.0,0.5,0.69315,2.0
11546,43,43,87.0,0.5,0.69315,2.0
11547,43,43,417.0,0.5,0.69315,2.0
11548,43,43,168.0,0.5,0.69315,2.0
11549,43,43,130.0,0.5,0.69315,2.0
11550,43,43,184.0,0.5,0.69315,2.0
11551,43,43,343.0,0.5,0.69315,2.0
11553,89,90,61.0,0.01042,4.56435,96.0
11554,106,107,39.0,0.00962,4.64439,104.0
11555,106,107,28.0,0.00962,4.64439,104.0
11556,106,107,28.0,0.00962,4.64439,104.0
11557,106,107,127.0,0.00962,4.64439,104.0
11558,106,107,93.0,0.00962,4.64439,104.0
11559,106,107,96.0,0.00962,4.64439,104.0
11560,106,107,95.0,0.00962,4.64439,104.0
11561,106,107,93.0,0.00962,4.64439,104.0
11562,106,107,96.0,0.00962,4.64439,104.0
11563,106,107,95.0,0.00962,4.64439,104.0
11566,45,45,196.0,0.02326,3.7612,43.0
11567,43,43,233.0,0.5,0.69315,2.0
11568,43,43,344.0,0.5,0.69315,2.0
11569,43,43,663.0,0.5,0.69315,2.0
11574,43,43,1728.0,0.5,0.69315,2.0
11576,23,23,16073.0,1.0,0.0,1.0
11578,104,105,61.0,0.04,3.21888,25.0
11579,104,105,2.0,0.04,3.21888,25.0
11583,104,105,494.0,0.04,3.21888,25.0
11585,72,72,2.0,1.0,0.0,1.0
11586,72,72,4.0,0.5,0.69315,2.0
11587,72,72,23.0,0.1,2.30259,10.0
11588,72,72,1.0,1.0,0.0,1.0
11589,72,72,2.0,0.25,1.38629,4.0
11590,72,72,11.0,1.0,0.0,1.0
11591,72,72,54.0,0.16667,1.79176,6.0
11592,72,72,2.0,0.1,2.30259,10.0
11593,72,72,4.0,0.5,0.69315,2.0
11594,72,72,13.0,0.1,2.30259,10.0
11595,72,72,2.0,0.2,1.60944,5.0
11596,72,72,10.0,1.0,0.0,1.0
11597,72,72,11.0,1.0,0.0,1.0
11598,72,72,180.0,0.5,0.69315,2.0
11599,72,72,10.0,1.0,0.0,1.0
11600,72,72,248.0,0.1,2.30259,10.0
11601,72,72,10.0,1.0,0.0,1.0
11602,72,72,10.0,1.0,0.0,1.0
11603,72,72,11.0,0.5,0.69315,2.0
11604,72,72,10.0,0.5,0.69315,2.0
11605,72,72,10.0,0.5,0.69315,2.0
11606,72,72,10.0,0.5,0.69315,2.0
11607,72,72,10.0,0.5,0.69315,2.0
11608,72,72,32.0,1.0,0.0,1.0
11609,72,72,68.0,1.0,0.0,1.0
11610,72,72,1.0,1.0,0.0,1.0
11611,89,90,54993.0,0.00278,5.8861,360.0
11614,45,45,73.0,0.00068,7.28619,1460.0
11615,45,45,10.0,0.00068,7.28619,1460.0
11617,104,105,27890.0,0.025,3.68888,40.0
11622,104,105,616.0,0.04,3.21888,25.0
11659,104,105,981.0,0.025,3.68888,40.0
11660,23,23,6.0,1.0,0.0,1.0
11661,23,23,7.0,1.0,0.0,1.0
11662,23,23,7.0,1.0,0.0,1.0
11663,23,23,6.0,1.0,0.0,1.0
11664,23,23,6.0,1.0,0.0,1.0
11665,23,23,6.0,1.0,0.0,1.0
11696,23,23,37.0,1.0,0.0,1.0
11697,23,23,5.0,1.0,0.0,1.0
11698,23,23,5.0,1.0,0.0,1.0
11699,23,23,5.0,1.0,0.0,1.0
11700,23,23,41.0,1.0,0.0,1.0
11701,23,23,42.0,1.0,0.0,1.0
11702,23,23,78.0,1.0,0.0,1.0
11703,23,23,69.0,1.0,0.0,1.0
11704,23,23,81.0,1.0,0.0,1.0
11705,23,23,135.0,1.0,0.0,1.0
11706,23,23,153.0,1.0,0.0,1.0
11707,23,23,158.0,1.0,0.0,1.0
11708,23,23,27.0,1.0,0.0,1.0
11709,23,23,28.0,1.0,0.0,1.0
11710,23,23,73.0,1.0,0.0,1.0
11711,23,23,78.0,1.0,0.0,1.0
11712,23,23,78.0,1.0,0.0,1.0
11713,23,23,44.0,1.0,0.0,1.0
11714,23,23,46.0,1.0,0.0,1.0
11715,23,23,47.0,1.0,0.0,1.0
11716,23,23,22.0,1.0,0.0,1.0
11717,23,23,264.0,1.0,0.0,1.0
11718,23,23,151.0,1.0,0.0,1.0
11719,23,23,299.0,1.0,0.0,1.0
11720,23,23,142.0,1.0,0.0,1.0
11721,23,23,152.0,1.0,0.0,1.0
11722,23,23,312.0,1.0,0.0,1.0
11723,23,23,284.0,1.0,0.0,1.0
11724,23,23,302.0,1.0,0.0,1.0
11725,23,23,303.0,1.0,0.0,1.0
11726,23,23,2602.0,1.0,0.0,1.0
11732,104,105,61.0,0.06667,2.70805,15.0
11734,23,23,2613.0,1.0,0.0,1.0
11735,23,23,2802.0,1.0,0.0,1.0
11736,23,23,2937.0,1.0,0.0,1.0
11737,23,23,2980.0,1.0,0.0,1.0
11738,23,23,2972.0,1.0,0.0,1.0
11739,23,23,3098.0,1.0,0.0,1.0
11740,23,23,4.0,1.0,0.0,1.0
11741,23,23,4.0,1.0,0.0,1.0
11742,23,23,4.0,1.0,0.0,1.0
11743,23,23,4.0,1.0,0.0,1.0
11744,23,23,308.0,1.0,0.0,1.0
11745,23,23,4.0,1.0,0.0,1.0
11746,23,23,4.0,1.0,0.0,1.0
11747,23,23,156.0,1.0,0.0,1.0
11748,23,23,3.0,1.0,0.0,1.0
11749,23,23,4.0,1.0,0.0,1.0
11750,23,23,80.0,1.0,0.0,1.0
11751,23,23,4.0,1.0,0.0,1.0
11752,23,23,4.0,1.0,0.0,1.0
11753,23,23,42.0,1.0,0.0,1.0
11754,23,23,4.0,1.0,0.0,1.0
11755,23,23,3.0,1.0,0.0,1.0
11756,23,23,4.0,1.0,0.0,1.0
11757,23,23,3.0,1.0,0.0,1.0
11758,23,23,4.0,1.0,0.0,1.0
11777,23,23,5.0,1.0,0.0,1.0
11778,23,23,5.0,1.0,0.0,1.0
11779,23,23,70.0,1.0,0.0,1.0
11780,23,23,37.0,1.0,0.0,1.0
11781,23,23,5.0,1.0,0.0,1.0
11782,23,23,41.0,1.0,0.0,1.0
11783,23,23,43.0,1.0,0.0,1.0
11784,23,23,78.0,1.0,0.0,1.0
11785,23,23,81.0,1.0,0.0,1.0
11786,23,23,136.0,1.0,0.0,1.0
11787,23,23,157.0,1.0,0.0,1.0
11788,23,23,216.0,1.0,0.0,1.0
11789,23,23,271.0,1.0,0.0,1.0
11790,23,23,77.0,1.0,0.0,1.0
11791,23,23,305.0,1.0,0.0,1.0
11792,23,23,312.0,1.0,0.0,1.0
11793,23,23,74.0,1.0,0.0,1.0
11794,23,23,143.0,1.0,0.0,1.0
11795,23,23,152.0,1.0,0.0,1.0
11796,23,23,40.0,1.0,0.0,1.0
11797,23,23,152.0,1.0,0.0,1.0
11798,23,23,21.0,1.0,0.0,1.0
11799,23,23,22.0,1.0,0.0,1.0
11800,23,23,23.0,1.0,0.0,1.0
11801,23,23,39.0,1.0,0.0,1.0
11802,23,23,41.0,1.0,0.0,1.0
11803,23,23,78.0,1.0,0.0,1.0
11804,23,23,280.0,1.0,0.0,1.0
11805,23,23,298.0,1.0,0.0,1.0
11806,23,23,306.0,1.0,0.0,1.0
11807,23,23,2615.0,1.0,0.0,1.0
11808,23,23,3003.0,1.0,0.0,1.0
11809,23,23,2733.0,1.0,0.0,1.0
11810,23,23,2936.0,1.0,0.0,1.0
11811,23,23,3079.0,1.0,0.0,1.0
11812,23,23,2987.0,1.0,0.0,1.0
11814,104,105,352.0,0.025,3.68888,40.0
11815,45,45,865.0,0.02326,3.7612,43.0
11816,100,101,20708.0,0.04,3.21888,25.0
